Unique_trajectory,Elev,Vinit,Vavg,Vel_diff,Duration,Deceleration ,HtBeg,HtEnd,AtmDensBeg,AtmDensPeak,AtmDensEnd,TrailLength,EnergyRecBeg,EnergyRecPeak,EnergyRecEnd,ZenithAngle,AbsMag,F,Mass_kg,Kb,IAU_code
20231217122251_i0Q3B,46.85599,39.11503,36.40243,2.7126,0.28,9.687857143,95.6349,88.1161,1.27E-06,2.34E-06,4.85E-06,10.1926804,6.959674938,12.13092235,24.62241218,43.14401,1.37,0.436,1.16E-05,7.554070148,  ...
20231217122255_tTjCh,41.38997,63.58783,62.74481,0.84302,0.49,1.72044898,112.1974,93.5881,5.41E-08,7.42E-07,1.86E-06,30.7449569,1.427558669,11.8938026,29.25876303,48.61003,-2.04,0.742,0.000122,6.731294803,  THY
20231217122354_Qlaj1,67.64598,65.69407,64.03156,1.66251,0.43,3.866302326,111.6962,88.7088,5.78E-08,9.88E-07,4.58E-06,27.5335708,1.162109326,11.60515546,56.16877626,22.35402,-2.42,0.633,0.000177,6.723024122,  ...
20231217122411_DQ7Ac,18.97531,49.21312,48.8119,0.40122,0.53,0.757018868,99.9196,91.6388,5.42E-07,6.21E-07,2.63E-06,25.870307,10.9546969,12.30580224,51.653659,71.02469,0.44,0.081,2.69E-05,7.608421544,  ...
20231217122454_DnlU1,55.47178,35.14762,33.55017,1.59745,0.4,3.993625,95.7095,84.9729,1.24E-06,3.75E-06,7.94E-06,13.420068,4.876522916,14.76716748,31.81083087,34.52822,-0.6,0.571,0.000117,7.401483084,  GEM
20231217122501_Gtvum,30.25194,63.4144,62.95152,0.46288,0.5,0.92576,112.5136,96.7849,5.13E-08,2.24E-07,1.01E-06,31.47576,1.792989797,5.478016851,20.91336172,59.74806,-1.27,0.524,0.000102,6.764549274,  ...
20231217122517_3GJHP,28.0513,40.44373,39.36647,1.07726,0.7,1.538942857,96.5045,83.8225,1.07E-06,3.40E-06,9.52E-06,27.556529,9.739346342,31.3896985,93.65723028,61.9487,-1.11,0.499,0.000236,7.610162926,  ...
20231217122659_MxBFn,52.68645,70.22956,66.42021,3.80935,0.24,15.87229167,112.3254,99.4181,5.26E-08,2.58E-07,6.14E-07,15.9408504,1.431391923,4.536844965,9.067582231,37.31355,-0.34,0.675,1.78E-05,6.787133615,  SSX
20231217122705_IyZGt,62.29861,65.29254,64.95758,0.33496,0.21,1.595047619,110.7741,98.7921,6.69E-08,2.47E-07,6.94E-07,13.6410918,1.331041081,3.575062354,8.727542903,27.70139,0.59,0.582,5.71E-06,6.789202355,  ...
20231217122807_75foI,30.53497,26.98811,26.26646,0.72165,1.04,0.693894231,99.143,85.2638,6.44E-07,3.41E-06,7.73E-06,27.3171184,2.455934005,12.93283955,30.62153331,59.46503,1.24,0.641,0.00011,6.933844732,  ORS
20231217122916_Hh8Sr,70.10445,61.34305,60.49715,0.8459,0.32,2.6434375,114.7247,96.7695,3.74E-08,1.23E-07,1.06E-06,19.359088,0.71309902,1.713168655,10.66424443,19.89555,-1.88,0.409,9.55E-05,6.455624175,  ...
20231217122945_UcsMP,44.82975,70.15085,69.77954,0.37131,0.22,1.687772727,113.486,102.4964,4.46E-08,1.08E-07,3.29E-07,15.3514988,1.421203843,2.728706231,6.514726593,45.17025,-1.2,0.49,2.63E-05,6.740240624,  ...
20231217123035_QGZYx,64.43867,71.00463,67.56324,3.44139,0.27,12.74588889,110.7958,94.0835,6.78E-08,5.84E-07,1.77E-06,18.2420748,1.554219534,8.303393123,23.33865989,25.56133,-1.37,0.662,4.32E-05,6.88167958,  ...
20231217123138_Ryxf5,34.21404,69.35251,68.08063,1.27188,0.28,4.542428571,113.4086,102.8957,4.48E-08,2.56E-07,2.95E-07,19.0625764,1.737238096,6.474753826,7.141754307,55.78596,0.7,0.934,7.32E-06,6.778492024,  XVI
20231217123144_3DXBC,43.98887,44.89799,43.62151,1.27648,0.27,4.727703704,103.1576,95.1307,2.82E-07,9.21E-07,1.41E-06,11.7778077,2.412590662,6.785651316,10.09120982,46.01113,-0.28,0.724,3.87E-05,7.059698152,  ...
20231217123442_mcp7O,61.03149,52.4776,49.63506,2.84254,0.32,8.8829375,98.7129,85.9814,6.93E-07,4.52E-06,6.76E-06,15.8832192,5.823521163,37.63365694,55.00904753,28.96851,-0.3,0.806,2.98E-05,7.569563405,  ...
20231217123800_KamQb,85.9395,63.63833,64.36182,-0.72349,0.24,-3.014541667,111.1914,96.0669,6.33E-08,1.82E-07,1.18E-06,15.4468368,1.068466939,2.402283464,12.77853074,4.0605,0.4,0.386,1.02E-05,6.711233945,  COM
20231217123921_2weVU,49.4336,62.73157,61.29252,1.43905,0.4,3.597625,111.6434,92.7683,5.95E-08,1.11E-06,2.16E-06,24.517008,1.294867261,14.76316855,28.50534375,40.5664,-2.78,0.809,0.000249,6.728140635,  EHY
20231217124052_nc4bL,48.93392,65.65996,64.6903,0.96966,0.2,4.8483,112.7999,103.1732,4.95E-08,1.81E-07,2.86E-07,12.93806,1.2550265,3.271317506,4.664615134,41.06608,-1.08,0.764,2.40E-05,6.698911833,  ...
20231217124114_8D8tH,42.65801,66.30722,65.2899,1.01732,0.24,4.238833333,104.0668,93.39,2.35E-07,1.06E-06,1.88E-06,15.669576,4.673558204,17.90337663,31.55235545,47.34199,-0.58,0.71,2.08E-05,7.409289735,  ...
20231217124214_NsNiJ,81.4247,65.74689,63.90665,1.84024,0.21,8.763047619,110.6879,96.9384,6.87E-08,6.57E-07,9.85E-07,13.4203965,1.221415156,7.473207598,10.70552936,8.5753,-0.2,0.85,9.33E-06,6.78423691,  ...
20231217124315_oL8X3,45.16324,67.83567,66.66935,1.16632,0.32,3.64475,111.4469,96.9632,6.14E-08,4.02E-07,1.01E-06,21.334192,1.667808111,7.173893173,16.51797373,44.83676,-2.3,0.685,0.000141,6.841403425,  DSV
20231217124330_2dzhZ,43.30034,67.91285,64.97208,2.94077,0.32,9.18990625,109.032,95.5528,9.23E-08,4.39E-07,1.28E-06,20.7910656,2.332141089,7.87738724,20.82964922,46.69966,-0.48,0.595,2.79E-05,7.026914854,  ...
20231217124401_pAF87,45.19868,67.68334,65.17271,2.51063,0.26,9.656269231,109.8692,98.4564,7.98E-08,5.70E-07,7.22E-07,16.9449046,2.001386808,9.66921808,11.61931054,44.80132,-0.56,0.895,2.16E-05,6.95277736,  DSV
20231217124418_aYBVn,38.28048,28.1771,27.1506,1.0265,0.81,1.267283951,95.3588,82.449,1.33E-06,7.31E-06,1.17E-05,21.991986,4.484094351,26.30898886,42.28737224,51.71952,0.42,0.765,0.000132,7.252160006,  ...
20231217124726_SLT75,80.95881,63.44564,60.30189,3.14375,0.24,13.09895833,109.8106,97.2467,7.95E-08,3.99E-07,9.17E-07,14.4724536,1.268604288,4.36185962,8.935982108,9.04119,-1.08,0.668,3.04E-05,6.809323068,  ...
20231217124739_zIuwH,45.04765,59.25947,57.09202,2.16745,0.32,6.77328125,106.8305,93.8177,1.36E-07,1.13E-06,1.76E-06,18.2694464,2.321847706,14.16362114,21.50076783,44.95235,-0.56,0.816,3.35E-05,7.041827308,  HYD
20231217124902_IubCI,41.05716,63.7727,63.17188,0.60082,0.4,1.50205,112.4639,95.791,5.23E-08,6.36E-07,1.19E-06,25.268752,1.39345682,10.60059461,19.26144808,48.94284,-2.38,0.805,0.00021,6.72115503,  ...
20231217124906_D3wMO,32.49584,68.70627,64.86617,3.8401,0.37,10.37864865,105.0831,93.6645,1.94E-07,2.71E-07,1.85E-06,24.0004829,5.407920067,6.687075947,38.34653761,57.50416,-0.38,0.145,1.73E-05,7.415570063,  ...
20231217125018_mhcFw,37.39412,64.37369,64.88867,-0.51498,0.32,-1.6093125,112.4646,99.785,5.25E-08,8.72E-08,5.59E-07,20.7643744,1.543747448,2.282405879,10.57120443,52.60588,0.32,0.245,1.21E-05,6.749915017,  ...
20231217125019_xai24,15.0309,54.17206,53.3108,0.86126,1.89,0.455693122,117.8305,93.9614,2.48E-08,9.93E-07,1.72E-06,100.757412,1.459082946,29.19399715,50.00289206,74.9691,-3.32,0.877,0.00181,6.42265714,  ...
20231217125208_2PFHz,36.83142,58.9779,56.16562,2.81228,0.26,10.81646154,100.8685,92.1241,4.50E-07,1.71E-06,2.41E-06,14.6030612,7.245929057,25.03913517,33.96332623,53.16858,-0.79,0.785,3.58E-05,7.591362051,  ...
20231217125434_BjgeA,29.90237,64.14357,63.71039,0.43318,0.45,0.962622222,112.7435,98.1718,5.03E-08,3.18E-07,7.72E-07,28.6696755,1.810787725,7.586853899,16.77657119,60.09763,-0.01,0.696,2.64E-05,6.77045243,  TPY
20231217125520_P1Zp2,26.30661,62.44514,61.32227,1.12287,0.48,2.3393125,108.521,97.038,1.01E-07,4.94E-07,9.53E-07,29.4346896,3.260893864,11.79075696,21.49126537,63.69339,0.2,0.709,1.93E-05,7.069266896,  ...
20231217125613_hnv8t,21.95181,51.22471,50.32928,0.89543,0.46,1.946586957,108.4051,99.9064,1.04E-07,3.61E-07,5.43E-07,23.1514688,2.649028139,7.135987205,10.09909257,68.04819,0.93,0.759,1.51E-05,6.902720096,  ...
20231217125632_ineAg,66.67089,66.93022,65.75103,1.17919,0.24,4.913291667,108.9036,96.7901,9.49E-08,3.00E-07,1.01E-06,15.7802472,1.723736896,4.235038249,12.58253047,23.32911,0.12,0.497,9.76E-06,6.960018958,  ...
20231217125923_sBeSv,68.80867,68.52411,66.71278,1.81133,0.2,9.05665,110.4863,97.7829,7.27E-08,3.09E-07,8.28E-07,13.342556,1.449533683,4.446589695,10.58358716,21.19133,-0.98,0.609,2.75E-05,6.866255381,  ...
20231217130245_pXRl3,47.41639,41.23483,40.23529,0.99954,0.46,2.172913043,97.5969,84.8005,8.61E-07,2.11E-06,8.06E-06,18.5082334,5.293172719,12.76876659,52.16743422,42.58361,-0.77,0.375,0.000121,7.439574394,  ...
20231217130408_eTRZN,78.81531,59.60048,59.66992,-0.06944,0.2,-0.3472,110.1946,98.1302,7.60E-08,3.37E-07,7.66E-07,11.933984,1.078124839,3.540579297,7.489790737,11.18469,0.45,0.656,8.58E-06,6.723149716,  ...
20231217130738_jvDEh,58.14727,23.28723,22.30285,0.98438,0.4,2.46095,82.7419,75.2886,1.10E-05,1.43E-05,3.31E-05,8.92114,21.30588522,26.96464764,63.67508734,31.85273,0.53,0.228,8.63E-05,7.895881533,  ...
20231217130815_mtrKn,48.61754,32.59856,32.78166,-0.1831,0.24,-0.762916667,94.903,88.9577,1.42E-06,2.88E-06,4.05E-06,7.8675984,5.372327104,11.23374939,16.24676481,41.38246,1.93,0.663,8.13E-06,7.398781102,  GEM
20231217130820_RgTft,49.80445,41.27508,38.81007,2.46501,0.27,9.129666667,92.1523,84.3976,2.34E-06,2.76E-06,8.48E-06,10.4787189,14.13292167,15.84953917,49.51471073,40.19555,0.74,0.123,1.76E-05,7.866503971,  DAD
20231217130841_ps2k6,79.89596,63.2947,61.85888,1.43582,0.24,5.982583333,110.1137,95.4967,7.71E-08,7.62E-07,1.25E-06,14.8461312,1.222636298,8.192889419,13.04441566,10.10404,-1.1,0.821,4.11E-05,6.794104834,  COM
20231217130938_dpqRJ,27.04216,29.50355,28.99842,0.50513,1.68,0.300672619,99.7781,78.2123,5.56E-07,6.28E-06,2.14E-05,48.7173456,2.925265701,34.2436881,126.2024412,62.95784,0.24,0.628,0.00041,6.990954972,  ORN
20231217131035_5sye3,22.77485,45.58613,43.59382,1.99231,0.49,4.065938776,104.7931,96.8084,2.06E-07,3.99E-07,9.90E-07,21.3609718,3.471088163,5.819079488,13.00345797,67.22515,1.15,0.418,2.12E-05,7.066465348,  ...
20231217131145_j99OQ,64.13468,67.16099,64.00855,3.15244,0.22,14.32927273,103.7487,91.3089,2.52E-07,1.64E-06,2.67E-06,14.081881,3.836172662,21.05561157,33.37669561,25.86532,-1.46,0.778,6.06E-05,7.392331266,  ...
20231217131152_fjpAF,49.31559,66.29097,65.79622,0.49475,0.28,1.766964286,110.471,96.4004,7.32E-08,5.50E-07,1.07E-06,18.4229416,1.669315114,8.723429402,16.29937233,40.68441,0.05,0.756,1.24E-05,6.878025938,  DSV
20231217131155_507y3,59.13032,50.80404,50.55396,0.25008,0.24,1.042,107.5951,97.3734,1.21E-07,2.41E-07,8.98E-07,12.1329504,1.278833535,2.198986847,7.147458563,30.86968,-0.15,0.349,2.13E-05,6.782104951,  ...
20231217131202_q2xto,46.51352,71.75632,70.05023,1.70609,0.3,5.686966667,112.1591,96.8442,5.56E-08,2.75E-07,9.98E-07,21.015069,1.669935198,5.696485236,17.97432865,43.48648,-1.36,0.575,4.56E-05,6.854612044,  PIH
20231217131248_uWP4o,43.64287,30.72791,30.19342,0.53449,0.44,1.21475,98.7977,89.551,6.72E-07,2.05E-06,3.63E-06,13.2851048,2.494945923,7.459512707,13.35274472,46.35713,0.05,0.645,0.000108,7.026744773,  ...
20231217131328_KvP96,43.88277,46.38257,45.73635,0.64622,0.32,2.0194375,105.4361,95.3419,1.81E-07,1.13E-06,1.30E-06,14.635632,1.811184323,9.271112972,10.50284086,46.11723,-0.87,0.927,4.98E-05,6.903607621,  ...
20231217131420_y1Buh,7.58558,15.79431,15.56048,0.23383,3.26,0.071726994,95.5476,88.9635,1.25E-06,3.32E-06,4.00E-06,50.7271648,6.320450161,17.15083396,20.57847638,82.41442,1.34,0.834,0.000555,6.932141872,  ...
20231217131617_vdHOB,46.97286,66.56289,63.84618,2.71671,0.24,11.319625,109.3025,98.198,8.95E-08,5.67E-07,7.51E-07,15.3230832,2.030906596,9.091710879,11.36554269,43.02714,0.35,0.869,1.21E-05,6.977717802,  ...
20231217131637_OPsK9,29.51659,56.86295,57.59821,-0.73526,0.28,-2.625928571,108.0812,100.3875,1.11E-07,3.56E-07,4.93E-07,16.1274988,2.599709123,6.822458098,9.226878679,60.48341,1.69,0.787,3.48E-06,6.985517305,  ...
20231217131838_v4HNq,53.88178,65.49436,65.38233,0.11203,0.43,0.260534884,111.3552,88.7204,6.33E-08,1.06E-06,4.25E-06,28.1144019,1.375568823,15.04072781,63.04612655,36.11822,-2.64,0.657,0.000236,6.788244108,  ...
20231217131856_VUVI6,34.44359,32.84249,32.2016,0.64089,0.35,1.831114286,91.3084,84.7551,2.66E-06,3.95E-06,7.84E-06,11.27056,13.929268,20.77774294,42.4776001,55.55641,2.09,0.355,6.72E-06,7.739135589,  ...
20231217131926_fD0qq,78.00274,64.09252,62.07711,2.01541,0.28,7.197892857,111.2812,94.1156,6.40E-08,2.98E-07,1.62E-06,17.3815908,1.093154928,3.591498472,17.21485918,11.99726,-0.6,0.488,2.44E-05,6.728161567,  COM
20231217132014_JNEDR,76.86368,64.2918,61.9154,2.3764,0.32,7.42625,111.3916,94.5384,6.32E-08,3.57E-07,1.49E-06,19.812928,1.08878463,4.227254127,15.82082266,13.13632,-0.79,0.558,5.04E-05,6.726774776,  COM
20231217132318_H05D0,82.64659,63.12421,61.80591,1.3183,0.24,5.492916667,108.9735,94.5522,9.56E-08,5.76E-07,1.49E-06,14.8334184,1.412451354,6.262150331,15.49434989,7.35341,-0.37,0.651,1.67E-05,6.882761378,  ...
20231217132432_IlIbi,80.66484,63.61908,61.0579,2.56118,0.25,10.24472,109.9665,95.2261,8.02E-08,7.43E-07,1.31E-06,15.264475,1.26022426,7.968830632,13.3479136,9.33516,-0.02,0.795,1.40E-05,6.815875724,  ...
20231217132517_pcT4p,43.25458,33.70703,32.9741,0.73293,0.48,1.5269375,101.0457,90.3707,4.31E-07,1.19E-06,3.12E-06,15.827568,2.022559494,5.174511378,13.72679531,46.74542,0.18,0.492,8.68E-05,6.936085679,  ...
20231217132717_KZvLP,55.70461,55.6916,56.19537,-0.50377,0.2,-2.51885,106.1787,97.4095,1.59E-07,3.68E-07,8.72E-07,11.239074,1.966357149,4.019229786,9.01845074,34.29539,1.39,0.494,3.78E-06,7.00630603,  ...
20231217132752_NmBG9,55.93005,41.45965,39.6416,1.81805,0.33,5.509242424,93.8872,82.7378,1.67E-06,6.43E-06,1.07E-05,13.081728,9.417044217,37.18362819,61.35970699,34.06995,-0.94,0.71,8.72E-05,7.708863862,  DAD
20231217133027_119aH,46.91606,40.02046,38.87476,1.1457,0.39,2.937692308,99.2003,88.4246,6.20E-07,2.40E-06,4.32E-06,15.1611564,3.735650949,14.05433734,25.31623227,43.08394,1.03,0.681,2.64E-05,7.266204259,  ...
20231218012502_s1hZJ,44.30369,14.30854,13.7276,0.58094,0.76,0.764394737,78.2118,70.9255,2.12E-05,4.68E-05,6.14E-05,10.432976,19.97781261,43.85431113,55.43710053,45.69631,0.94,0.746,0.000426,7.693092841,  ...
20231218013535_l2s2f,23.54313,15.39385,15.09099,0.30286,1.63,0.185803681,83.0359,73.3278,1.04E-05,1.71E-05,4.37E-05,24.5983137,18.74283188,31.45844179,82.34663096,66.45687,1.46,0.344,0.000362,7.582948697,  ...
20231218015820_KtBid,28.30004,20.23226,20.0825,0.14976,1.25,0.119808,97.0095,85.5453,9.76E-07,2.59E-06,6.88E-06,25.103125,2.323569326,6.243269304,17.39235169,61.69996,2.04,0.481,0.000101,6.816587274,  ...
20231218015930_vRIyP,63.7837,14.66667,12.75159,1.91508,1.36,1.408147059,81.2242,67.2234,1.34E-05,2.88E-05,0.000105506,17.3421624,9.97407237,19.56076158,64.42123736,26.2163,2.28,0.367,0.000126,7.466209435,  ...
20231218015936_YYS9F,29.83937,33.03958,32.27023,0.76935,0.73,1.05390411,102.0321,90.3355,3.78E-07,1.33E-06,3.14E-06,23.5572679,2.410853421,7.846020374,18.68578906,60.16063,0.22,0.575,0.000111,6.926145187,  ...
20231218020907_4R29S,59.57733,14.65254,14.019,0.63354,2.47,0.256493927,77.2825,47.6193,2.43E-05,0.00016461,0.001372281,34.62693,19.28215841,133.8157159,1224.769609,30.42267,-1.66,0.44,0.0121,7.733143801,  ...
20231218023446_6oQMv,23.81962,24.12775,23.56982,0.55793,0.21,2.656809524,86.701,84.6679,5.59E-06,6.01E-06,7.73E-06,4.9496622,23.58072209,24.88032971,31.76785324,66.18038,0.12,0.221,7.03E-05,7.800300315,  ...
20231218023801_OXRTf,68.09815,13.85503,13.0077,0.84733,2.52,0.336242063,79.6267,50.3185,1.68E-05,9.68E-05,0.000974442,32.779404,10.85517188,62.2601563,687.9275729,21.90185,-0.42,0.399,0.00311,7.495409294,  ...
20231218024028_2v3tf,21.83074,30.36753,29.62259,0.74494,0.88,0.846522727,100.3813,90.6018,5.05E-07,2.08E-06,2.93E-06,26.0678792,3.493920302,14.01430386,19.62483969,68.16926,1.21,0.793,5.59E-05,7.023945352,  ...
20231218033147_qy3Pf,66.01958,13.26179,12.58221,0.67958,0.44,1.5445,76.4531,71.2959,2.66E-05,4.62E-05,5.82E-05,5.5361724,16.30482678,27.22350675,32.65510698,23.98042,1.66,0.704,0.000138,7.651162451,  ...
20231218033314_F1w14,60.88751,17.32672,16.18633,1.14039,0.82,1.390719512,86.791,75.3593,5.33E-06,6.72E-06,3.12E-05,13.2727906,5.408696187,6.477250326,30.00530221,29.11249,1.01,0.128,0.000247,7.252537561,  ...
20231218034750_n23Dp,26.17417,33.28472,32.30133,0.98339,0.53,1.85545283,90.0145,82.6995,3.15E-06,4.92E-06,1.01E-05,17.1197049,22.56653302,35.29267827,73.37057857,63.82583,0.44,0.376,7.25E-05,7.88158415,  ...
20231218034850_FhpNT,86.43537,15.71428,13.86779,1.84649,0.72,2.564569444,74.1377,64.7047,3.80E-05,6.85E-05,0.000152504,9.9848088,30.04143362,48.6235623,98.79870091,3.56463,0.38,0.413,0.000608,7.970651609,  ...
20231218035031_cC3Bd,40.57334,27.70269,27.03251,0.67018,0.52,1.288807692,98.8444,89.6263,6.62E-07,1.94E-06,3.35E-06,14.0569052,2.108668087,6.170430228,10.80102202,49.42666,1.12,0.644,6.16E-05,6.920363624,  ...
20231218035139_f5aQ4,64.67034,21.21087,20.73557,0.4753,0.75,0.633733333,94.8082,81.8869,1.38E-06,5.20E-06,1.16E-05,15.5516775,1.863365029,7.430958556,16.84466262,25.32966,-0.95,0.61,0.000603,6.879725088,  ...
20231218035301_bey3d,39.97083,28.42883,28.03478,0.39405,0.57,0.691315789,87.5673,77.2082,4.69E-06,7.44E-06,2.37E-05,15.9798246,17.2526512,27.79279661,91.64927559,50.02917,1.44,0.28,4.43E-05,7.801211693,  ...
20231218040749_3A783,81.1443,14.47516,13.92325,0.55191,2.81,0.196409253,78.5094,41.2775,1.96E-05,0.001201022,0.003234539,39.1243325,12.95939451,958.760088,2405.650801,8.8557,-2.64,0.801,0.0146,7.596267391,  ...
20231218042348_up4fk,48.31365,29.5484,28.77648,0.77192,0.32,2.41225,89.5991,82.6913,3.36E-06,5.16E-06,1.01E-05,9.2084736,11.2829731,17.36859437,34.35275219,41.68635,0.82,0.384,3.40E-05,7.666497087,  ...
20231218045650_iPsdi,12.65437,42.06308,41.30119,0.76189,1.89,0.403116402,107.6391,90.9122,1.17E-07,1.65E-06,2.72E-06,78.0592491,3.209306524,35.73035894,59.92163319,77.34563,-0.39,0.823,0.000324,6.859240877,  ...
20231218050408_vjsOk,33.00062,43.32869,41.36323,1.96546,0.43,4.570837209,102.7591,94.1724,3.08E-07,8.35E-07,1.57E-06,17.7861889,3.030718475,7.360412338,13.42131584,56.99938,1.51,0.595,1.41E-05,7.111729412,  MON
20231218051041_61Tp5,35.24285,34.80878,34.47524,0.33354,0.48,0.694875,94.3492,85.5487,1.53E-06,5.11E-06,6.45E-06,16.5481152,8.736683086,31.56808769,39.98754237,54.75715,-0.19,0.833,0.000105,7.55709522,  ...
20231218051321_zG6R7,74.8167,19.4284,17.22733,2.20107,1.03,2.136961165,85.5532,69.6608,6.53E-06,2.38E-05,7.50E-05,17.7441499,7.644131954,26.22767251,75.01352167,15.1833,0.97,0.524,0.000232,7.443973171,  ...
20231218051554_vSfwB,35.01601,40.36781,39.17697,1.19084,0.76,1.566894737,103.1845,87.0578,2.82E-07,3.02E-06,5.14E-06,29.7744972,2.308757415,23.63416541,40.48308538,54.98399,-1.17,0.797,0.000315,6.985434359,  ...
20231218051639_n3PIB,61.65585,14.54347,13.76047,0.783,0.92,0.851086957,81.4551,70.7659,1.23E-05,3.33E-05,6.30E-05,12.6596324,9.190242563,24.24022732,43.96115898,28.34415,1.63,0.605,0.000168,7.425721257,  ...
20231218052324_o8cSo,49.5302,33.28058,32.60298,0.6776,0.44,1.54,92.416,81.6153,2.14E-06,7.66E-06,1.22E-05,14.3453112,8.629222793,32.96470821,52.47506979,40.4698,-0.1,0.726,0.000108,7.596066802,  ...
20231218052329_5RhGL,68.71583,28.18658,27.33288,0.8537,0.61,1.399508197,97.9082,82.6182,8.06E-07,5.83E-06,1.04E-05,16.6730568,1.837882778,14.3309877,25.62010422,21.28417,0.18,0.759,0.000136,6.946650106,  ...
20231218052449_14xmP,66.99945,18.10696,16.83216,1.2748,0.56,2.276428571,91.7273,83.3781,2.41E-06,4.46E-06,9.21E-06,9.4260096,2.393267667,4.324794146,8.655033811,23.00055,1.95,0.452,6.72E-05,6.944006861,  ...
20231218052738_fFweI,27.06184,39.09409,38.43378,0.66031,0.25,2.64124,91.4922,87.1229,2.51E-06,3.31E-06,5.10E-06,9.608445,23.63080885,31.31806505,48.92224601,62.93816,1.7,0.386,9.16E-06,7.950590741,  ...
20231218052804_Rz0pF,60.04966,23.7758,22.87159,0.90421,1.44,0.627923611,95.5188,67.0154,1.25E-06,2.57E-05,0.00011055,32.9350896,2.187967046,51.20042901,220.792167,29.95034,0.2,0.658,0.000579,6.96795542,  DSA
20231218053239_EYQUo,64.20045,20.7864,19.5659,1.2205,1.21,1.008677686,91.6926,70.6518,2.45E-06,8.24E-06,6.51E-05,23.674739,3.269508979,11.27849441,89.93793357,25.79955,0.77,0.358,0.000356,7.105626063,  ...
20231218053549_mSSHZ,58.71003,13.08244,13.01048,0.07196,1.02,0.07054902,76.698,65.6309,2.60E-05,4.27E-05,0.000134406,13.2706896,16.52515269,27.34704629,89.11859433,31.28997,1.24,0.295,0.000408,7.64006095,  ...
20231218054027_VYCcO,60.48263,18.68592,18.61438,0.07154,0.72,0.099361111,90.2096,79.4172,3.11E-06,6.34E-06,1.70E-05,13.4023536,3.55583883,7.585966116,21.29534451,29.51737,1.64,0.411,8.84E-05,7.101865289,  ...
20231218054315_LUUw0,43.43419,35.11205,32.83453,2.27752,0.48,4.744833333,95.2782,85.1674,1.32E-06,4.04E-06,7.12E-06,15.7605744,6.36668018,19.57319083,33.44896345,46.56581,-0.76,0.65,0.00015,7.467170923,  ...
20231218054427_2alXf,64.79581,26.16372,25.60533,0.55839,1.04,0.536913462,96.9016,73.8512,9.77E-07,1.56E-05,3.98E-05,26.6295432,1.976420014,36.18018877,93.05605832,25.20419,-0.9,0.732,0.000568,6.955981773,  DEG
20231218054530_yleJw,15.53167,59.63888,59.27034,0.36854,0.71,0.519070423,110.3199,99.7084,7.25E-08,3.55E-07,5.73E-07,42.0819414,3.668069929,13.12967371,20.24896618,74.46833,-0.45,0.773,7.58E-05,6.985094748,  HYD
20231218054726_qtpZr,24.52451,46.87117,46.26121,0.60996,0.6,1.0166,105.2321,93.8725,1.92E-07,1.00E-06,1.68E-06,27.756726,3.125573207,14.07044088,23.71258705,65.47549,1.49,0.746,1.34E-05,7.051246301,  GCM
20231218055315_b8j3B,66.46036,26.40682,25.74563,0.66119,0.68,0.972338235,92.0599,77.2678,2.32E-06,6.79E-06,2.41E-05,17.5070284,4.897643908,15.06962948,55.31842917,23.53964,0.3,0.446,0.000167,7.339483966,  DEG
20231218055426_e6Jbx,27.21018,56.93054,54.73739,2.19315,0.29,7.562586207,100.45,93.5978,4.98E-07,1.06E-06,1.78E-06,15.8738431,9.627697021,19.36243684,31.79612325,62.78982,-0.31,0.578,3.04E-05,7.655234025,  ...
20231218060409_QAzcR,34.74545,33.33011,33.03013,0.29998,0.72,0.416638889,101.6667,87.9862,3.93E-07,2.42E-06,4.55E-06,23.7816936,2.133824676,13.0247065,25.39404992,55.25455,1.22,0.719,4.95E-05,6.923677965,  ...
20231218060623_79mBF,59.72085,21.8095,21.73369,0.07581,0.36,0.210583333,83.3752,76.5519,9.39E-06,1.24E-05,2.65E-05,7.8241284,15.84167772,21.23999381,46.55564552,30.27915,0.83,0.268,8.05E-05,7.751217648,  ...
20231218061338_5qPw7,16.56272,64.54701,64.37676,0.17025,0.6,0.28375,113.8832,102.9061,4.01E-08,1.14E-07,3.08E-07,38.626056,2.669134498,5.695158997,12.76429193,73.43728,-0.25,0.543,4.27E-05,6.800073498,  COM
20231218063029_e3HMC,64.56478,40.42431,39.82759,0.59672,0.6,0.994533333,103.3091,81.9384,2.87E-07,1.33E-06,1.21E-05,23.896554,1.499058677,6.312730158,66.00740081,25.43522,-1.27,0.368,0.000169,6.896236125,  ...
